uf;porte_do_cliente;setor_bndes;produto;ano;;valor_desembolsado_reais
 PE;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2019;sum;17821920.0
 PE;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2020;count;33.0
 PE;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2020;sum;11739085.0
 PE;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2021;count;10.0
 PE;MÉDIA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2021;sum;4739380.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2002;count;1.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2002;sum;287441.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2003;count;1.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2003;sum;678966.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2005;count;4.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2005;sum;2880636.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2007;count;6.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2007;sum;5380000.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2008;count;1.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2008;sum;250000.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2009;count;1.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2009;sum;500000.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2010;count;7.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2010;sum;3955434.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2011;count;28.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2011;sum;33255000.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2012;count;19.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2012;sum;37640666.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2013;count;13.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2013;sum;21091294.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2014;count;6.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2014;sum;13032716.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2015;count;2.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2015;sum;8000000.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2016;count;6.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2016;sum;7307845.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2017;count;7.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2017;sum;3647638.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2018;count;6.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2018;sum;3852967.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2019;count;1.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2019;sum;370000.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2020;count;6.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2020;sum;1880000.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2021;count;2.0
 PE;MÉDIA;INDUSTRIA;BNDES AUTOMÁTICO;2021;sum;714000.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2002;count;24.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2002;sum;13731386.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2003;count;24.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2003;sum;4923297.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2004;count;26.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2004;sum;10262186.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2005;count;20.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2005;sum;5405037.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2006;count;13.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2006;sum;4198342.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2007;count;37.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2007;sum;8522949.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2008;count;23.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2008;sum;9043162.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2009;count;40.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2009;sum;15489600.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2010;count;84.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2010;sum;31073107.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2011;count;70.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2011;sum;25913391.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2012;count;123.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2012;sum;36381300.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2013;count;172.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2013;sum;80150958.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2014;count;116.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2014;sum;32295882.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2015;count;102.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2015;sum;11705912.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2016;count;22.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2016;sum;5657500.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2017;count;71.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2017;sum;18273326.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2018;count;54.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2018;sum;22502569.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2019;count;78.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2019;sum;22272139.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2020;count;12.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2020;sum;5066106.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2021;count;2.0
 PE;MÉDIA;INDUSTRIA;BNDES FINAME;2021;sum;1313250.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2003;count;7.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2003;sum;2727095.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2007;count;1.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2007;sum;1685275.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2008;count;3.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2008;sum;1608841.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2009;count;6.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2009;sum;6297780.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2010;count;3.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2010;sum;2436975.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2011;count;11.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2011;sum;10438928.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2012;count;11.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2012;sum;11998000.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2013;count;3.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2013;sum;2664180.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2014;count;2.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2014;sum;2239933.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2017;count;3.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2017;sum;3400000.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2018;count;2.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2018;sum;2780000.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2020;count;1.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES AUTOMÁTICO;2020;sum;246150.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2002;count;48.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2002;sum;17199888.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2003;count;80.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2003;sum;23879082.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2004;count;123.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2004;sum;48788316.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2005;count;128.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2005;sum;31408167.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2006;count;174.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2006;sum;65928986.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2007;count;231.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2007;sum;70542493.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2008;count;422.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2008;sum;116499112.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2009;count;437.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2009;sum;121508091.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2010;count;667.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2010;sum;204323722.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2011;count;788.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2011;sum;191722317.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2012;count;316.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2012;sum;83510853.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2013;count;179.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2013;sum;69417598.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2014;count;224.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2014;sum;96468579.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2015;count;226.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2015;sum;38640210.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2016;count;75.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2016;sum;24173404.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2017;count;115.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2017;sum;35478723.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2018;count;119.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2018;sum;54880433.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2019;count;50.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2019;sum;26660619.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2020;count;14.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2020;sum;8433395.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2021;count;9.0
 PE;MÉDIA;INFRAESTRUTURA;BNDES FINAME;2021;sum;3635382.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2007;count;1.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2007;sum;2665362.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2008;count;1.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2008;sum;1417116.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2010;count;1.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2010;sum;150000.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2011;count;1.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2011;sum;675000.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2017;count;1.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2017;sum;60000.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2019;count;1.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2019;sum;880000.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2020;count;2.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES AUTOMÁTICO;2020;sum;1651873.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2002;count;1.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2002;sum;81526.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2003;count;1.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2003;sum;89600.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2004;count;1.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2004;sum;16650.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2005;count;2.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2005;sum;279000.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2006;count;5.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2006;sum;1392481.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2007;count;3.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2007;sum;121550.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2008;count;5.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2008;sum;382600.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2009;count;3.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2009;sum;711038.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2010;count;8.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2010;sum;1674524.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2011;count;12.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2011;sum;2866834.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2012;count;11.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2012;sum;3775975.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2013;count;17.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2013;sum;4424289.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2014;count;25.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2014;sum;4865447.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2015;count;9.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2015;sum;920300.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2016;count;5.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2016;sum;517200.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2017;count;1.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2017;sum;150500.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2018;count;1.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2018;sum;33727.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2019;count;4.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2019;sum;550100.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2020;count;1.0
 PE;PEQUENA;AGROPECUÁRIA;BNDES FINAME;2020;sum;91991.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2002;count;6.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2002;sum;3637977.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2003;count;13.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2003;sum;4220106.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2004;count;4.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2004;sum;1085796.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2005;count;1.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2005;sum;21000.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2006;count;1.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2006;sum;309003.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2008;count;4.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2008;sum;6065000.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2009;count;11.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2009;sum;1808338.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2010;count;72.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2010;sum;8745226.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2011;count;200.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2011;sum;36353711.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2012;count;176.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2012;sum;42758143.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2013;count;80.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2013;sum;20078878.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2014;count;14.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2014;sum;19922093.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2015;count;9.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2015;sum;2337293.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2016;count;23.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2016;sum;8527156.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2017;count;77.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2017;sum;14195562.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2018;count;69.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2018;sum;10099106.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2019;count;28.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2019;sum;5480000.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2020;count;69.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2020;sum;11182000.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2021;count;12.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2021;sum;4556000.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2002;count;81.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2002;sum;8979397.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2003;count;126.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2003;sum;12560336.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2004;count;26.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2004;sum;3777133.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2005;count;34.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2005;sum;8055068.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2006;count;55.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2006;sum;16390725.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2007;count;96.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2007;sum;18505842.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2008;count;137.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2008;sum;29052585.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2009;count;179.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2009;sum;42698864.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2010;count;315.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2010;sum;96034240.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2011;count;301.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2011;sum;65664193.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2012;count;673.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2012;sum;111708486.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2013;count;655.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2013;sum;127923351.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2014;count;548.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2014;sum;111638493.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2015;count;195.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2015;sum;24456250.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2016;count;71.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2016;sum;7661548.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2017;count;46.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2017;sum;6154548.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2018;count;37.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2018;sum;7656653.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2019;count;19.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2019;sum;4352594.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2020;count;10.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2020;sum;3245193.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2021;count;10.0
 PE;PEQUENA;COMÉRCIO E SERVIÇOS;BNDES FINAME;2021;sum;3037989.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2002;count;5.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2002;sum;1584551.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2003;count;2.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2003;sum;200000.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2005;count;4.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2005;sum;550000.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2006;count;4.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2006;sum;1031140.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2007;count;1.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2007;sum;50000.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2008;count;4.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2008;sum;298000.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2009;count;2.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2009;sum;400000.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2010;count;19.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2010;sum;3232920.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2011;count;42.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2011;sum;11559188.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2012;count;20.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2012;sum;5682420.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2013;count;12.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2013;sum;9808000.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2014;count;1.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2014;sum;195000.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2015;count;2.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2015;sum;184000.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2016;count;3.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2016;sum;1538888.0
 PE;PEQUENA;INDUSTRIA;BNDES AUTOMÁTICO;2017;count;14.0
