uf;porte_do_cliente;setor_bndes;produto;ano;;desembolsos_reais
RS;GRANDE;INDUSTRIA;BNDES FINAME;2004;sum;109557502.95999993
RS;GRANDE;INDUSTRIA;BNDES FINAME;2005;count;395.0
RS;GRANDE;INDUSTRIA;BNDES FINAME;2005;sum;244606429.97999996
RS;GRANDE;INDUSTRIA;BNDES FINAME;2006;count;364.0
RS;GRANDE;INDUSTRIA;BNDES FINAME;2006;sum;144098451.50999996
RS;GRANDE;INDUSTRIA;BNDES FINAME;2007;count;489.0
RS;GRANDE;INDUSTRIA;BNDES FINAME;2007;sum;254425911.41000015
RS;GRANDE;INDUSTRIA;BNDES FINAME;2008;count;597.0
RS;GRANDE;INDUSTRIA;BNDES FINAME;2008;sum;358759722.68999994
RS;GRANDE;INDUSTRIA;BNDES FINAME;2009;count;439.0
RS;GRANDE;INDUSTRIA;BNDES FINAME;2009;sum;300185958.06
RS;GRANDE;INDUSTRIA;BNDES FINAME;2010;count;872.0
RS;GRANDE;INDUSTRIA;BNDES FINAME;2010;sum;652580945.8699998
RS;GRANDE;INDUSTRIA;BNDES FINAME;2011;count;858.0
RS;GRANDE;INDUSTRIA;BNDES FINAME;2011;sum;538677043.2399997
RS;GRANDE;INDUSTRIA;BNDES FINAME;2012;count;763.0
RS;GRANDE;INDUSTRIA;BNDES FINAME;2012;sum;454696287.70999956
RS;GRANDE;INDUSTRIA;BNDES FINAME;2013;count;843.0
RS;GRANDE;INDUSTRIA;BNDES FINAME;2013;sum;821789114.3199991
RS;GRANDE;INDUSTRIA;BNDES FINAME;2014;count;747.0
RS;GRANDE;INDUSTRIA;BNDES FINAME;2014;sum;527298524.5400007
RS;GRANDE;INDUSTRIA;BNDES FINAME;2015;count;454.0
RS;GRANDE;INDUSTRIA;BNDES FINAME;2015;sum;336701482.4400001
RS;GRANDE;INDUSTRIA;BNDES FINAME;2016;count;181.0
RS;GRANDE;INDUSTRIA;BNDES FINAME;2016;sum;115622460.06
RS;GRANDE;INDUSTRIA;BNDES FINAME;2017;count;118.0
RS;GRANDE;INDUSTRIA;BNDES FINAME;2017;sum;127657757.97999997
RS;GRANDE;INDUSTRIA;BNDES FINAME;2018;count;67.0
RS;GRANDE;INDUSTRIA;BNDES FINAME;2018;sum;39285429.03
RS;GRANDE;INDUSTRIA;BNDES FINAME;2019;count;52.0
RS;GRANDE;INDUSTRIA;BNDES FINAME;2019;sum;34861457.32
RS;GRANDE;INDUSTRIA;BNDES FINAME;2020;count;41.0
RS;GRANDE;INDUSTRIA;BNDES FINAME;2020;sum;37228820.17
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;1995;count;2.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;1995;sum;349017.45
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;1996;count;4.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;1996;sum;492943.98999999993
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;1997;count;12.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;1997;sum;2884731.0799999996
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;1998;count;18.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;1998;sum;14789169.52
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;1999;count;6.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;1999;sum;3226322.06
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2000;count;2.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2000;sum;2023736.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2001;count;3.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2001;sum;4288000.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2002;count;9.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2002;sum;8420657.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2004;count;14.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2004;sum;8692478.429999998
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2005;count;12.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2005;sum;2687650.59
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2006;count;22.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2006;sum;11718806.800000003
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2007;count;44.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2007;sum;22519334.450000003
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2008;count;59.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2008;sum;29388102.759999998
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2009;count;61.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2009;sum;58041274.12
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2010;count;42.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2010;sum;39163668.120000005
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2011;count;21.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2011;sum;22115071.5
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2012;count;33.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2012;sum;46481631.57
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2013;count;34.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2013;sum;33266872.070000004
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2014;count;83.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2014;sum;153730080.76
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2015;count;75.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2015;sum;110018967.17000003
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2016;count;91.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2016;sum;140775053.38
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2017;count;83.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2017;sum;103779186.99000001
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2018;count;60.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2018;sum;107973371.61
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2019;count;16.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2019;sum;16531226.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2020;count;12.0
RS;GRANDE;INFRAESTRUTURA;BNDES AUTOMÁTICO;2020;sum;24599901.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;1995;count;277.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;1995;sum;39095660.30000009
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;1996;count;129.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;1996;sum;20123227.239999957
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;1997;count;208.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;1997;sum;41248648.930000074
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;1998;count;138.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;1998;sum;34740550.549999975
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;1999;count;28.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;1999;sum;8327979.99
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2000;count;26.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2000;sum;17396378.96
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2001;count;55.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2001;sum;29180587.34
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2002;count;46.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2002;sum;28753266.72
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2003;count;14.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2003;sum;6748888.84
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2004;count;19.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2004;sum;35071084.07000001
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2005;count;93.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2005;sum;65282476.77
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2006;count;89.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2006;sum;123775338.91000001
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2007;count;134.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2007;sum;150038021.42
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2008;count;226.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2008;sum;285299660.71999997
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2009;count;248.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2009;sum;226579363.27999997
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2010;count;350.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2010;sum;308882224.1500001
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2011;count;378.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2011;sum;562391212.6899999
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2012;count;240.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2012;sum;233916529.95000005
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2013;count;279.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2013;sum;324600929.98000014
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2014;count;277.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2014;sum;323123097.81999993
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2015;count;217.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2015;sum;270587113.33
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2016;count;97.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2016;sum;119367958.06000003
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2017;count;66.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2017;sum;106169950.1
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2018;count;26.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2018;sum;54866861.05
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2019;count;4.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2019;sum;2550400.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2020;count;7.0
RS;GRANDE;INFRAESTRUTURA;BNDES FINAME;2020;sum;4242830.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;1995;count;23.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;1995;sum;4082570.2299999995
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;1996;count;55.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;1996;sum;11974703.560000004
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;1997;count;173.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;1997;sum;225181267.97999987
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;1998;count;128.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;1998;sum;51920515.06999998
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;1999;count;268.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;1999;sum;67435537.18000002
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2000;count;1652.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2000;sum;90119422.68999997
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2001;count;1568.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2001;sum;120493930.91000015
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2002;count;2871.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2002;sum;182317152.74999988
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2003;count;2321.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2003;sum;189050790.10999992
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2004;count;3472.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2004;sum;333551688.0199998
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2005;count;2307.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2005;sum;166760250.69999996
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2006;count;2894.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2006;sum;200671326.2599998
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2007;count;3986.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2007;sum;304112862.5999998
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2008;count;3396.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2008;sum;344057649.74000025
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2009;count;3990.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2009;sum;525729527.7400076
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2010;count;3715.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2010;sum;518097744.68000996
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2011;count;3771.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2011;sum;513108981.6599991
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2012;count;3824.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2012;sum;504458129.3499962
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2013;count;5281.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2013;sum;738721482.0500033
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2014;count;5307.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2014;sum;923550141.6600057
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2015;count;5365.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2015;sum;998690871.3300018
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2016;count;5356.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2016;sum;879901019.0500016
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2017;count;5788.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2017;sum;984960819.2200006
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2018;count;6088.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2018;sum;1245395942.7200015
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2019;count;5214.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2019;sum;944036605.6099994
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2020;count;4556.0
RS;MICRO;AGROPECUÁRIA;BNDES AUTOMÁTICO;2020;sum;964466590.5700002
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;1995;count;925.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;1995;sum;31283210.39999961
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;1996;count;553.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;1996;sum;20598019.869999837
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;1997;count;665.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;1997;sum;36815408.180000044
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;1998;count;821.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;1998;sum;71283943.3799998
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;1999;count;1395.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;1999;sum;121749899.34000003
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2000;count;1974.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2000;sum;159406611.61999992
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2001;count;2334.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2001;sum;267638461.41000018
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2002;count;2757.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2002;sum;494823861.75999975
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2003;count;2438.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2003;sum;459935871.5399996
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2004;count;1377.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2004;sum;728568450.3800012
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2005;count;1918.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2005;sum;253786006.8199999
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2006;count;1414.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2006;sum;181041970.55000022
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2007;count;1735.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2007;sum;269276728.54
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2008;count;2021.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2008;sum;391597216.76999986
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2009;count;2195.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2009;sum;539985376.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2010;count;2758.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2010;sum;944076401.3000004
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2011;count;2169.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2011;sum;596149692.2400002
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2012;count;2357.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2012;sum;658653384.3400002
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2013;count;3378.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2013;sum;1620143632.530001
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2014;count;2817.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2014;sum;1344762644.4000003
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2015;count;2432.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2015;sum;811687981.1600004
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2016;count;2220.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2016;sum;654298526.5200001
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2017;count;1711.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2017;sum;502312607.50000006
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2018;count;927.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2018;sum;139818765.53000003
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2019;count;2196.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2019;sum;382917154.3600002
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2020;count;1312.0
RS;MICRO;AGROPECUÁRIA;BNDES FINAME;2020;sum;184268449.99
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;1995;count;51.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;1995;sum;6418712.340000001
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;1996;count;177.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;1996;sum;19761506.499999996
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;1997;count;231.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;1997;sum;25344615.77
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;1998;count;163.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;1998;sum;9824696.049999999
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;1999;count;36.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;1999;sum;1378431.5999999999
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2000;count;58.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2000;sum;2812137.03
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2001;count;175.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2001;sum;8084623.83
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2002;count;192.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2002;sum;10799952.029999997
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2003;count;193.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2003;sum;10716338.89
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2004;count;141.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2004;sum;6220138.100000002
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2005;count;99.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2005;sum;6485997.63
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2006;count;140.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2006;sum;6696241.31
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2007;count;880.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2007;sum;23301877.689999998
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2008;count;148.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2008;sum;8578425.400000002
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2009;count;556.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2009;sum;27218467.67
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2010;count;321.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2010;sum;14812182.44
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2011;count;289.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2011;sum;14318649.110000003
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2012;count;246.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2012;sum;31162431.490000013
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2013;count;195.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2013;sum;27142906.730000004
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2014;count;119.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2014;sum;20646894.03
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2015;count;152.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2015;sum;31931872.049999997
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2016;count;313.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2016;sum;48180000.76
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2017;count;396.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2017;sum;37011163.49999999
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2018;count;250.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2018;sum;16413546.79
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2019;count;828.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2019;sum;59849622.339999996
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2020;count;1636.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES AUTOMÁTICO;2020;sum;130520584.36000006
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;1995;count;106.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;1995;sum;5397234.610000007
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;1996;count;96.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;1996;sum;4822753.930000009
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;1997;count;82.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;1997;sum;5855071.380000007
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;1998;count;111.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;1998;sum;7272709.860000003
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;1999;count;59.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;1999;sum;3369639.6299999994
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2000;count;93.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2000;sum;6407146.080000001
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2001;count;144.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2001;sum;11697494.43
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2002;count;235.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2002;sum;20635964.400000002
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2003;count;364.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2003;sum;37163713.6
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2004;count;98.0
RS;MICRO;COMÉRCIO E SERVIÇOS;BNDES FINAME;2004;sum;17489744.82
